title,combined_score,topic_label,topic_module_count,avg_similarity,max_similarity,best_module,description
Interior Design Consultant (Junior/Senior),0.46367102386234554,"interior design consultant, senior interior designer, interior design firm",3,0.32354195841825034,0.47127120247522725,LAD3003 – Professional Practice,"Looking for environment change for better career prospects? Orange Interior is Hiring Interior Design Consultant Stagnant for being an interior designer or in creative line with only fixed basic salary or project commission only? We welcome Interior Design Consultant who're not only passionate in interior design but also driven to work as a TEAM . Have more than 1 year experience but looking for the environment change? With our strong client base, you only handle genuine quality clients . Basic plus incentive scheme for qualified candidates! JOINING BONUS for qualified candidates! Job Description: Manage and follow up clients assigned. Provide professional design development and budget consultation to clients assigned. Work closely with project coordinator for smooth project management. Create design proposal, concept mood board and space planning. Initiate and plan out the project timeline Perks We’re Offering: Remuneration package basic plus incentive. 100% coaching and guidance provided Annual Income $60,000-$100,000 for achievers. In-house project manager and drafter to support project and client management Annual bonus. Career advancement for achievers Team work environment. The Ideal Applicant:- Have more than 1 year of art/creative/interior design/creative experience. Passionate in design. Provision in Sketch Up/ Illustrator/ AutoCAD/Photoshop Openminded. Goal driven. Great work ethics. Creative consultant or interior design background would be ideal. Interior Design/Architecture/Art/Creative/Landscape background would be ideal. To enquire for more information or to express your interest, simply submit resume to us now. Be part of our team of driven and dedicated professionals."
Senior Interior Designer,0.46351631530030313,"interior design consultant, senior interior designer, interior design firm",3,0.3358451351747462,0.44589130615202316,LAD3005 – Landscape Architecture Internship Programme,"We are hiring Junior/Senior Interior Designers ! Drop us an email with your resume today! Email: info@urbanhomedesign.com.sg Responsibilities: understand homeowner requirement and propose space planning with layout and material draw in 2D CAD & 3D Sketch Up responsible to work out quotation responsible to supervise work progress and meet the timeline responsible to liaise with suppliers and subcontractors in order to have good quality works Requirements: O level(Min), Diploma, Degree/Bachelor Min 1 years’ experience in interior design or construction project management or related experience Strong problem solving and analytical skills Able to converse in English and Mandarin(in order to handle queries and concerns from English and Chinese speaking counterparts in regards with the interior design related matters.) Creative, independent, self-discipline, willing to learn, love to talk to customer and meticulous Good communication and like to do presentation, able to meet client at weekend and public holidays Why join us? SIDA Best Design Award Winner Singapore Good Design Award Winner Golden Pin Design Award Winner IF Design Award Qanvast Top 3 Interior Design Firm SuperTrust Award Winner Interior Design Firm Well-Known Boutique Interior Design Firm New 3500sf Design Show Room Plenty of opportunities to grow as a pioneer in our company Salary based or Profit sharing based"
Interior Designer,0.46347840727808964,"interior design consultant, senior interior designer, interior design firm",3,0.3237841881823704,0.469823660025707,LAD3003 – Professional Practice,"Excellent conceptual, creative design skill and trend setting vision Highly motivated with inspiring leadership qualities and collaborative disposition Participate in high-energy, collaborative team and project environments Strong conceptual design and design development skills Develop and implement overall design concepts and finish palettes through all phase of design Strong verbal and graphic communication skill; effective client relationship skills and talent for working with diverse team of designers Extensive knowledge of all aspects of interior design including workplace design strategy and best      practices, space planning,programming, color and material selection, detailing and FF&E packages Produce CAD and Revit drawings Produce presentation drawings Produce schedules and selections/specifications and experience with furniture selection and      specification, detailing and construction documentation Proficiency in Microsoft office, AutoCAD, Revit, Photoshop and Sketch-Up, Expert sketching and rendering skills is advantage"
Sales Interior Designer,0.46290989022125806,"interior design consultant, senior interior designer, interior design firm",3,0.3241058195271116,0.4663378120520672,LAD3003 – Professional Practice,"Benefits: •        0-20% Monthly Performance Related Pay •        2% Monthly Medical Allowance •        Yearly Salary Increment Key Responsibilities: •        Develop creative interior design concepts tailored to client needs, including space planning, color schemes, furniture, lighting, and material selection. •        Produce detailed 2D and 3D drawings, renderings, and presentations for client approval. •        Meet with clients to understand their needs, preferences, and budget, and convert enquiries into confirmed sales. •        Follow up on marketing-generated leads and manage the sales process from consultation to closing. •        Manage project timelines, budgets, and deliverables to ensure client satisfaction. •        Stay updated on the latest design trends, materials, and technologies. •        Perform ad-hoc duties as required to support the business. Qualifications & Requirements: •        Creative with strong knowledge of detailed design drawings. •        Proficient in AutoCAD, 3D Studio Max or SketchUp, and Adobe Photoshop. •        Preferably 1 year or more of relevant experience in interior design and/or sales. •        Strong communication and client-facing skills with the ability to close sales effectively. •        Ability to work independently and manage multiple projects efficiently. •        Experience in a B2C customized product environment is an advantage. Maxhunt Resource Pte Ltd | EA Licence: 22C1322 Cynthia Lai | Registration No: R25146301"
JUNIOR INTERIOR DESIGNER,0.4624599183265245,"interior design consultant, senior interior designer, interior design firm",3,0.31871074995889476,0.474878091714833,LAD3005 – Landscape Architecture Internship Programme,"We are seeking a Junior Interior Designer to join our team and contribute to the design team. The ideal candidate will have a strong background in technical drafting, a keen eye for detail, and experience working on intricate designs. Fresh graduates are welcome to apply! Job Responsibilities: Ideate, conceptualize, and present precise 3D design proposals. Interpret project briefs and translate ideas into accurate visual representations. Develop detailed 3D models of interior spaces, including furniture, finishes, and built-in carpentry. Prepare precise technical drawings for layouts, detailed plans, and construction references. Collaborate with internal teams (designers, production, suppliers) to ensure high-quality project execution. Attend creative review meetings to align design direction and progress. Maintain and update the 3D rendering & material library for efficient workflow. Keep abreast of new 3D tools, software, and interior design trends Job requirement Diploma/Degree in Interior Design, Architecture or equivalent. Preferably minimum 2 years of relevant experience in an interior design or architectural firm. Strong proficiency in AutoCAD is a must Solid understanding of spatial planning, construction detailing, and materials. Strong attention to detail and ability to deliver high-quality output consistently. Excellent communication and teamwork skills. Able to manage time independently and meet project deadlines. Working arrangement: 4-day work week 10% profit sharing scheme on top of basic pay"
BD Executive - Interior Design | 5 days,0.46229069164545394,"interior design consultant, senior interior designer, interior design firm",3,0.3332733434761812,0.4449067712749075,LAD3001 – Design 5,"BD Executive - Interior Design Central area | Sales Role | 5 days Office Location : Redhill Singapore Working Hours : Mon – Fri 9am – 6pm Monthly Salary : Base up to $4000 + 1% Commission + AWS + Variable Bonus (VB) Employment Type : Full time, Permanent Contract Company Overview This organization is a Singapore‑based provider of premium home and lifestyle solutions. Built on a strong foundation of distributing international brands, it has established itself as a trusted name in the market. Its offerings include furniture, kitchens, lighting, and bathroom products, serving both residential and commercial clients. Responsibility Leverage product knowledge in sanitary ware and interior design solutions to prepare tailored recommendations, proposals, and quotations based on customer requirements. Develop and sustain strong working relationships with suppliers, contractors, and installers to ensure smooth project execution. Manage the end‑to‑end sales process independently, from initial engagement to after‑sales support, ensuring
customer satisfaction and long‑term loyalty. Requirement Minimum Diploma in Interior Design, Architectural Design, or equivalent experience Minimum 2 year of proven sales experience Well‑versed in modern design principles and material applications Candidate who can start immediately or within short notice will be preferred We regret to inform you that only shortlisted applicants will be notified. Recruit Lync Pte Ltd | EA License Number: 22C1000 Chen Hoe Nam | EA Personnel License: R25158678"
Senior Project Executive (Glazing),0.45976406041416473,"interior design consultant, senior interior designer, interior design firm",3,0.3232334925906584,0.4523533168895065,LAD3003 – Professional Practice,"Who We Are Synergraphic is a premier art+design studio and supplier for interior and architectural art glass solutions, bespoke lighting, installations, sculptures, features and murals for indoor and outdoor spaces. Striving to support ambitious architects, designers, brands and institutions globally to achieve breakthroughs in concept and design, Synergraphic seeks to use the fluidity of glass to create inviting features of all forms, functions, sizes and scales that are enduring and iconic to its clients’ personalities and brands. Since 1986, Synergraphic has created hundreds of features in glass and mixed media for projects in more than 15 countries, with landmark locations including St Regis Singapore, Partners Monument at Taipei 101 and the Crystal Pyramid in Brunei. Who We Are Looking For At this stage of our business we are looking to grow strategically, and are focused on seeking out individuals in every department of the company who are passionate, sharp, initiated and willing to take on challenges to help drive the business forward together as a team. We are now searching for a highly-skilled Project Executive to run projects, contribute to Synergraphic’s growth and help us maintain our position as an innovative authority. The ideal candidate will have technical experience in the Building Materials trade as well as strong organisational and communication skills to deliver on our projects. Your Responsibilities Include Overseeing projects from beginning to end Managing the budget and estimate costs Handling all preliminaries such as site inspection, measurements, and all other necessary prelim groundwork, sample submission, technical drawings and calculations. Sourcing for suppliers and materials to get the best quotes for purpose of submission and cost control Recording all correspondence/paperwork properly and thoroughly for all projects under your charge. Preparing documents and materials including samples for submission and presentation to and approval by client Liaise closely with internal Sales, Design, Contract and Production and Installation departments to deliver all tasks stated Upon confirmation of project, to liaise and co-ordinate with relevant parties including owners, architects, suppliers, designers, engineers, main and sub-contractors, our own site and factory personnel for work progress and timely deliveries. Resolve any problems that may arise Be available at all times for urgent calls and attendance required at site. Any other tasks assigned by Supervisor Technical Skills Diploma in any Engineering discipline, Construction Management, related discipline in QS or certification in project management At least 10 years of relevant experience in Building Materials/Construction Industry Use of all relevant Microsoft software Able to read technical drawings and oversee production of drawings Soft Skills Strong communication and negotiation skills Excellent planning and organisational abilities Good team player and adaptable to a dynamic environment Able to work well under stress and problem-solve Able to resolve conflicts and manage workers Able to multitask"
Design & Project Coordination Executive,0.4577002372817742,"interior design consultant, senior interior designer, interior design firm",3,0.31505701269793485,0.4583871610130015,LAD3003 – Professional Practice,"We are looking for a motivated and detail-oriented individual to support the Head of Design in managing ongoing interior design projects. This role is ideal for someone who is self-driven, eager to learn, and keen to build a long-term career in high-end interior design project management . Key Responsibilities Assist the Head of Design in coordinating and managing ongoing residential and commercial projects Prepare, update, and track project progress schedules and internal reports Handle ordering, tracking, and coordination of materials, furniture, and goods with suppliers Support payment tracking , including monitoring invoices and project payment milestones Maintain good client relationships and support day-to-day project communications Coordinate with designers, suppliers, contractors, and internal teams to ensure smooth project execution Provide general project and administrative support as required . Career Development Hands-on mentorship and guidance from the Head of Design Clear career progression path to become a Project Manager Qualifications & Requirements Diploma or Degree in Interior Design, Business Management, or related fields Able to speak and write Chinese (for client and supplier coordination) Singaporean/Singapore PR only Added advantage if familiar with design software such as 3ds Max, AutoCAD, SketchUp, or similar tools Prior experience in interior design, construction, or project coordination is an advantage but not mandatory"
3D DESIGNER,0.45569527372700597,"interior design consultant, senior interior designer, interior design firm",3,0.3172115935396252,0.4440531815557794,LAD3003 – Professional Practice,"3D DESIGNER [Responsibilities] Responsible for conceptualizing and designing 3D visuals and deliverable of compelling 3D render. Applying appropriate textures, materials, and lighting to the 3D models to achieve a realistic and visually appealing representation of the exhibition space. Generating high-quality rendered images for presentations and marketing materials. Proficient in space planning, 3D perspective, elevation plans, detailed drawings and visual presentation. Collaborating with client servicing team on project requirements and to research on project relevance and creative contributions Propose design solutions that exceed client briefs and push creative boundaries. To update and modify revision of drawings as require. [Requirements] Bachelor's degree in Interior Design, Exhibition/Event Design, or related field. 3-5 years in relevant experience. Familiarity in Event Industrial. Proficient in 3D Studio Max, Autocad, SketchUp, Adobe Photoshop and Adobe Illustrator. Independent and responsible individual able to handle multiple projects and manage deadlines. Good communication and presentation skills. Please send your resume to hr@icatcher.com.sg or whatsapp +6584110438 Mr William."
Interior Designer,0.4543259623096332,"interior design consultant, senior interior designer, interior design firm",3,0.3114073806375741,0.4488150502730175,LAD3003 – Professional Practice,"🎨 Interior Design Consultant Bring dreams to life, one space at a time. We’re not just designing spaces — we’re crafting lifestyles. If you’re a people person with a flair for design and love the thrill of seeing ideas become reality, this one’s for you! 💼 Your Role: As our Interior Design Consultant, you’ll be the bridge between creativity and client's dreams. From the first hello to project handover, you’ll be guiding homeowners and business owners through a journey of style, comfort, and function — all while hitting those sales goals like a pro. ✨ What You'll Be Doing: 🎯 Translate client vibes into stylish, functional design solutions. 💡 Present space plans and concept boards with confidence and flair. 🧩 Collaborate with our design squad + contractors to make the magic happen. 📞 Keep clients updated and smiling from kickoff to completion. 📝 Provide regular project updates to our Director (bonus points if they’re impressive!) 🧠 What We’re Looking For: Diploma in Interior Design (or a similar field). Ideally 1 year of experience, but fresh grads with mad passion are welcome too! AutoCAD, Photoshop, PowerPoint – you're fluent in these, or close to it. Great with people? Even better with sales? We want your energy! Detail-oriented, proactive, and ready to shine in a fast-paced team. 🌟 Why Join Us? Positive vibes only — we’re big on collaboration, fun, and celebrating wins. Transparent commissions + potential higher pay for experienced talents. Supportive culture that values attitude, not just your résumé . Creative freedom to express your design personality. “Hire for attitude, not just experience.” – Greg Savage Interested applicant may click ""Apply"" for this role or send your resume to career@mrshopperstudio.com"
Architectural Associate,0.45420939269465177,"singapore board architects, supervise architectural works, supervise architectural",2,0.43603125842579,0.5989844466216788,LAD3003 – Professional Practice,"Job Title Architectural Associate About Studioshen Studioshen is an architecture and design practice focused on climate performance, spatial efficiency, construction logic, and financial accountability. We deliver well-reasoned architecture that is buildable, disciplined, and strategically sound. We are looking for an Architectural Associate to lead projects, manage teams, and drive design quality and delivery standards across the studio. Role Overview You will be responsible for leading architectural projects from concept through construction , managing junior staff, coordinating consultants, and maintaining design and technical quality. This is a hands-on leadership role — not purely managerial, and not purely production. You are expected to: Think critically about design Control technical quality Run projects professionally Represent the studio confidently with clients and consultants This role suits someone who wants real responsibility and career progression , not just years on a CV. Key Responsibilities Project Leadership & Delivery Lead projects across all stages: concept, design development, authorities, tender, and construction Manage project timelines, deliverables, and internal resources Ensure design intent is maintained through documentation and construction Oversee drawing quality, coordination, and technical resolution Design Development Drive concept development and design strategy Translate high-level ideas into buildable architecture Review and guide junior staff work with clear direction and standards Contribute meaningfully to design reviews and decisions Technical & Consultant Coordination Lead coordination with structural, M&E, QS, and specialist consultants Resolve technical issues proactively and logically Oversee detailing, constructability, and documentation quality Manage authority submissions and approvals Client & Stakeholder Management Act as primary project contact for clients Run meetings, presentations, and design discussions Manage expectations on scope, budget, and timelines professionally Build strong, long-term client relationships Requirements Essential Degree in Architecture (or equivalent) 5+ years of relevant architectural experience (Singapore preferred) Strong technical competency in detailing and documentation Proficient in Revit (project-level leadership, not just modelling) Proven experience running projects independently Clear communication and leadership skills Strong design judgement and problem-solving ability Preferred Experience with Singapore authority submissions (CORENET, URA, BCA, etc.) Experience managing junior staff or small teams Residential and/or commercial project experience Strong understanding of construction workflows and site coordination What We Offer Leadership responsibility on real projects Direct involvement in studio direction and growth Strong design culture with high technical standards Competitive salary based on capability (not just years) Clear progression toward senior associate / project director level"
sales interior designer,0.45273724452975805,"interior design consultant, senior interior designer, interior design firm",3,0.3149987912006427,0.433688640247505,LAD3005 – Landscape Architecture Internship Programme,"Job Openings: Sales-Oriented Interior Designers (Team Members & Team Leaders) About Us: We specialize in customized whole-home cabinetry, focusing on environmentally friendly and precision woodwork. Join our team to bring high-quality, sustainable designs to life for our valued clients. Positions Available: 1. Team Member (Sales Designer) 2. Team Leader (Sales Design Supervisor) Job Responsibilities: • Engage with clients to understand their needs and provide tailored interior design solutions. • Actively promote and sell customized cabinetry and woodwork solutions to clients. • Create design proposals, including detailed layouts and 3D renderings, using design software. • Coordinate and communicate with production teams to ensure client expectations are met. • Lead and manage a team of designers (for Team Leaders), ensuring project goals and sales targets are achieved. Requirements: • Proven sales experience with a strong ability to close deals. • Interior design expertise, including space planning, materials selection, and 3D design tools (e.g., AutoCAD, SketchUp). • Passion for environmentally friendly and high-quality craftsmanship. • Excellent communication and interpersonal skills to build rapport with clients. • For Team Leaders: Experience managing and motivating a team to achieve sales and design goals. Work Schedule: • 6-day workweek, 10 hours per day. 7 day annual leave and 7 day sick leave Compensation & Benefits: • Competitive salary based on experience and position. • Commission opportunities based on sales performance. • Career growth opportunities in a dynamic and supportive team environment. Location: • Singapore How to Apply: Send your resume and portfolio. Please indicate whether you are applying for the WhatsApp 80339179 Join us and make a difference in sustainable interior design!"
SALES DESIGNERS,0.4519169914228813,"interior design consultant, senior interior designer, interior design firm",3,0.30041057417690037,0.45876380876060585,LAD3003 – Professional Practice,"Job Responsibilities Manage and respond to sales enquiries using company-provided quality leads Understand clients’ needs, lifestyle requirements, and renovation expectations Provide professional advice on space planning, design concepts, material selection, and project scheduling Discuss, present, and propose design solutions that meet clients’ needs and budgets Close sales and prepare renovation contracts Coordinate closely with suppliers and contractors to ensure renovation works are completed according to approved plans and timelines Work independently while maintaining strong ownership of assigned projects Job Requirements Minimum working experience in an interior design or renovation firm Bilingual: English and Mandarin or Malay Self-driven, motivated, and goal-oriented Responsible, people-oriented, and customer-focused Strong sense of ownership and accountability"
Senior / Interior Designer,0.4518963927081008,"interior design consultant, senior interior designer, interior design firm",3,0.3139893580971302,0.43150324734624346,LAD3003 – Professional Practice,"We're Hiring: Senior Interior Designer Location: Great World City Job Type: Full-Time | Corporate Interior Design Are you an innovative and detail-driven designer passionate about transforming workplaces into functional, aesthetic spaces? We're looking for a skilled and experienced Senior Interior Designer to join
our creative team. What You Bring to the Table: Creative Conceptualisation & Space Planning Proven ability to conceptualise bold, functional design strategies for corporate interiors. Strong command of space planning tailored to modern office workflows and aesthetics. Client Communication & Presentation Confident in client-facing roles; able to present design ideas with clarity and enthusiasm. Skilled at understanding client needs and translating them into innovative design solutions. Project Management & Coordination Experienced in managing end-to-end design processes, including timeline, cost control and coordination. Able to multitask and manage multiple projects simultaneously under tight deadlines. Material & Aesthetic Expertise Sharp eye for detail with excellent command of material selection, colour theory, and finishes. Up to date with industry trends, workplace design standards, and sustainability practices. Software Proficiency Highly proficient in AutoCAD and Microsoft Office . Familiar with 3D visualization tools is a plus. The Ideal Candidate should possess At least 5 to 8 years of experience in corporate interior design or interior architecture. Holds a degree in Interior Design, Interior Architecture, or has equivalent practical experience. Demonstrates a portfolio with strong corporate workplace design projects. Passionate, proactive, and thrives in a fast-paced, multicultural team environment. Why Join Us? Work on high-profile commercial projects that make a difference. Collaborate with an experienced, design-led team. Opportunity for leadership, creativity, and career growth. Supportive work culture that values initiative and innovation."
Interior Designer,0.4516437059645507,"interior design consultant, senior interior designer, interior design firm",3,0.30467560477367933,0.44886732027539517,LAD3003 – Professional Practice,"The ideal candidate will have excellent creative thinking skills and be able to create designs based on conversations with a client. The candidate should be confident communicating regularly with the client in order to assess their needs and be able to adjust a given approach based on feedback. The candidate should maintain familiarity with the interior design and trends in order to provide the best ideas for clients. Job Description & Requirements Posses excellent design flair, efficient in AutoCad, 3D StudioMax, Photoshop skills to a high standard with an eye for details & great personality Design Conceptualization & Space Management With excellent communication & presentation skills Creative, able to think out of the box Able to work under pressure/tight deadline Strong in design concept & detail drawings Independent & motivated Minimum 3 years of experience in commercial, retail & hospitality design"
Interior Design Consultant (Junior/Senior),0.4503432103525632,"interior design consultant, senior interior designer, interior design firm",3,0.29785099401932913,0.45601406372415765,LAD3003 – Professional Practice,"🌟 Looking for an Exciting Career Change? 🌟 Join Orange Interior as an Interior Design Consultant Are you feeling stuck in your current interior design role? Tired of the fixed salary or minimal commissions? Ready for a career that fuels your passion for design and rewards your dedication? At Orange Interior, we’re not just looking for designers; we’re seeking passionate, team-oriented individuals ready to thrive in a dynamic environment. Why Orange Interior? 💼 Competitive Compensation : Basic salary plus incentives for qualified candidates. Your income has no ceiling! 🌟 Exclusive Clientele : Handle genuine, quality clients from our robust client base. ✈️ Incentive Trips & Annual Performance Bonus : Enjoy company incentive trips and annual performance bonus. 🤝 Team Collaboration : Work with a supportive team, including an in-house project manager and drafter. Job Description: 🏠 Client Management : Manage and follow up with assigned clients (residential/commercial). 🎨 Design Development : Provide professional design development and budget consultation. 🔧 Project Coordination : Collaborate closely with project coordinators for smooth project management. 🖼️ Creative Design : Create design proposals, concept mood boards, and space planning. 📅 Project Planning : Initiate and plan project timelines efficiently. Perks We’re Offering: 💰 Attractive Remuneration : Basic plus incentive scheme or Full commission scheme. 📚 Comprehensive Training : 100% coaching and guidance provided. 💵 Lucrative Income : Annual income of $60,000-$100,000 for achievers. 🛠️ Backend Support : Strong backend support team to assist with projects and client management. 📈 Career Advancement : Opportunities for career growth and advancement. 🌐 Team Environment : Collaborative and supportive work environment. Ideal Candidate: 🌟 Experienced : More than 1 year of experience in art, creative, interior design, or related fields. ❤️ Passionate : Deep passion for design and creativity. 💻 Skilled : Proficient in Sketch Up, Illustrator, AutoCAD, and Photoshop. 🌱 Open-minded & Driven : Ready to set and achieve goals with great work ethics. 🏗️ Background : Ideal candidates have a background in Interior Design, Architecture, Art, Creative, or Landscape. Join Us! If you’re ready to take your career to the next level, express your interest by submitting your resume now. Be part of our team of driven and dedicated professionals. Don’t miss out on this opportunity to enhance your career and be rewarded for your passion and hard work. Apply today and become a part of Orange Interior!"
Senior Interior Designer,0.45018260783524006,"interior design consultant, senior interior designer, interior design firm",3,0.30976534469908784,0.4313823497780248,LAD3003 – Professional Practice,"Job Description: Manage multiple design projects simultaneously and ensure design are timely      deliver to project requirements. Coordinate with the rest of the designers including project team and stakeholders to      ensure design requirements are met. Manage space planning, design conceptualization, detailed technical drawing and      able to advise on materials selection Rendered colour proof and mock-up Job Requirements: Degree in Interior Design/Architecture or related studies Minimum 8 years of experience in design luxury hospitality industry . Experiences in graphic design is a plus Able to work and communication with the team members Positive attitude and takes pride in the project More about us: https://www.ccd.com.hk/"
Interior Sales Designer (Consult | Project Management),0.449563225335895,"interior design consultant, senior interior designer, interior design firm",3,0.3073507826175959,0.4331145614442832,LAD3005 – Landscape Architecture Internship Programme,"Basic up to $2500 - $3500 + Commission + AWS + Variable Bonus Working location: Kallang Working days: Monday to Friday Working hours: 9.00am - 6.00pm Job Responsibilities: Meet with clients to understand their design preferences, requirements, and project goals. Designing & Planning Floorplan Layouts Consulting Clients with Material & Colour Selection Managing the entire project from Start to Finish Client Management Coordinating with multiple sub-contractors while liaising and updating clients Ensuring a smooth delivery of the project and meeting appropriate timelines Other ad hoc duties as assigned Requirements: Diploma in Design (Interior/Spatial) or equivalent. At least 1 year experience in Interior Design Sales. Candidates are encouraged to apply this position via Apply Now button with the following information in the resume Work experiences and job responsibilities Current and Expected salary Reason for leaving Date of availability Education background We regret that only shortlisted candidates will be contacted. NG JYA YEE (R23119014) EA Recruitment Pte Ltd EA License No: 21C0492"
SENIOR INTERIOR DESIGNER,0.4477160982365306,"interior design consultant, senior interior designer, interior design firm",3,0.2988262256200964,0.4409280399424601,LAD3003 – Professional Practice,"We are seeking a Senior Interior Designer to join our team and contribute to the design team. The ideal candidate will have a strong background in technical drafting, a keen eye for detail, and experience working on intricate designs. Job Responsibilities: Ideate, conceptualize, and present precise 3D design proposals. Interpret project briefs and translate ideas into accurate visual representations. Develop detailed 3D models of interior spaces, including furniture, finishes, and built-in carpentry. Prepare precise technical drawings for layouts, detailed plans, and construction references. Collaborate with internal teams (designers, production, suppliers) to ensure high-quality project execution. Attend creative review meetings to align design direction and progress. Maintain and update the 3D rendering & material library for efficient workflow. Keep abreast of new 3D tools, software, and interior design trends Job requirement Diploma/Degree in Interior Design, Architecture or equivalent. Minimum 5 years of relevant experience in an interior design or architectural firm. Strong proficiency in AutoCAD is a must Solid understanding of spatial planning, construction detailing, and materials. Strong attention to detail and ability to deliver high-quality output consistently. Excellent communication and teamwork skills. Able to manage time independently and meet project deadlines. Working arrangement: 4-day work week 10% of profit sharing scheme on top of basic pay"
Senior/ Architect (With/ Without QP Qualification),0.44533985421545313,"singapore board architects, supervise architectural works, supervise architectural",2,0.4308711171785048,0.5649570367202558,LAD3003 – Professional Practice,"JOB DESCRIPTION: Research, plan, and develop architectural designs, ensuring alignment with project requirements. Execute design, submission, and implementation phases of projects. Generate CAD drawings, renderings, layouts, and color boards to facilitate client discussions. Compile data and perform necessary calculations for drawing preparation and design layouts. Draft initial design concepts and propose product solutions based on project requirements. Ensure adherence to design specifications, relevant codes, and standards for authorities’ submissions and construction compliance. Attend meetings and engage with clients, consultants, and contractors to coordinate project details effectively. Collaborate with team members and clients to develop and execute project designs efficiently. QUALIFICATIONS REQUIREMENT: Bachelor's degree in Architecture or equivalent qualification. Proficiency in Microsoft Office and software like AutoCAD, Revit, and Adobe. Familiarity with building codes and regulatory standards. Strong technical and design aptitude. Excellent analytical and problem-solving abilities. Effective communication and interpersonal skills. Ability to work both independently and collaboratively. Minimum of 2 years of relevant experience. If interested, please submit your application to cvs@jdawms.com with your expected salary and resume. We regret that only short-listed candidates will be contacted shortly. By submitting your application or resume, you agree to the collection, use, retention, and sharing of your personal information with potential employers for their assessment. JDA WMS Pte Ltd | EA Personnel: Pham Thi Tuyet Mai EA License No: 23S1595 | EA Registration No: R25127838"
Sales Interior Designer,0.44450714646209266,"interior design consultant, senior interior designer, interior design firm",3,0.2943885828516828,0.43375856660709783,LAD3005 – Landscape Architecture Internship Programme,"🎯 Now Hiring: Sales Interior Designers (No Experience Needed, High Commissions!)Ready to Turn Your Passion for Interior Design into a Six-Figure Career? Join Space Atelier , one of Singapore’s leading interior design firms, where your creativity meets unlimited income potential.We don’t just design spaces — we transform lives . Now, we’re looking for ambitious, passionate, and self-driven individuals to join our growing team of design professionals. Whether you're just starting out or making a career switch, we’ll equip you with the skills, leads, and mentorship to thrive. 🌟 Why Join Space Atelier? 💰 Earn What You’re Worth Commission-based income with up to $5,000 per project — no cap on your earnings! Our top performers earn 5-figure monthly incomes consistently. 🎯 100% Pre-Qualified Leads Provided Forget cold calls. We supply high-quality, ready-to-buy leads , so you focus on doing what you do best — closing deals and designing spaces . 🚀 Real Career Growth Fast-track promotions into leadership and management roles. Build and lead your own sales design team. Your career, your pace. 📚 Zero Experience? No Problem! Comprehensive in-house training & 1-to-1 mentorship provided. We invest in your growth — from design knowledge to closing high-ticket sales. 🎨 Creative Freedom on Prestigious Projects Work on luxury condos, HDBs, landed homes, commercial showrooms, and retail spaces. Express your creativity with full design autonomy and support. 🏆 Be Recognized & Rewarded Regular performance bonuses , sales incentives, and company awards. Recognition that fuels your ambition. 🕒 Flexible Work-Life Balance Set your own schedule. Choose to work from our designer showroom or remotely. Focus on results, not clocking hours. 📍 Prime Central Location Based at 6 Harper Road, Leong Huat Building #05-07, Singapore 369674 5-min walk from Tai Seng MRT — convenient and accessible. 💼 Your Role Consult & Inspire: Understand clients’ needs and present stunning design solutions that impress. Pitch & Close: Deliver compelling presentations with mood boards, 3D renders, and materials that seal the deal. Lead Projects: Be the client’s main point of contact from start to finish — own the full sales & design cycle. Supervise On-Site: Conduct site visits and coordinate with contractors to ensure project quality and timelines. Build Relationships: Deliver excellent customer service and cultivate repeat clients and referrals. ✅ Who We Want Passionate individuals who love design and people. Persuasive communicators with confidence and drive. Motivated go-getters who want high income and are hungry to succeed. Fresh grads and career switchers welcome — attitude matters more than experience. Bonus: 💼 Your Next Step Whether you're dreaming of becoming a top interior designer or aiming to hit a 6-figure income within a year — this is your launchpad .👉 Apply Now & Let’s Build Stunning Spaces Together At Space Atelier , you don’t just join a company — you join a winning team that celebrates ambition, rewards effort, and empowers creativity. 📩 Submit your resume now. Interviews starting soon!"
Sales Interior Designer,0.4434211482951062,"interior design consultant, senior interior designer, interior design firm",3,0.30434839617447584,0.4084089491265794,LAD3003 – Professional Practice,"📢 We're Hiring Interior Designers (Sales)! 📢 We are currently seeking talented Interior Designers (Sales) to join our dynamic team. In this role, you will be responsible for meeting with clients, understanding their needs, and translating their vision into stunning, functional interior designs that exceed their expectations. ✨ What you'll be doing: Meeting with clients to understand their design requirements, preferences, and budgets Conducting site visits and space measurements to gather essential information for design planning Create detailed layouts and stunning design concepts in 2D/3D to showcase design ideas Preparing quotations for project costing Propose specifications and suitable material selection to clients Liaise with contractors and suppliers for smooth execution of work Providing excellent service and support to our clients throughout the design and renovation process ✨ What we're looking for: Singaporeans & Permanent Residents are welcome to apply Preferably min. 1 year experience as an Interior Designer (Sales). Candidates without prior experience and are motivated to join us are also welcome to apply Proficiency in design software, such as AutoCAD, SketchUp, and Adobe Creative Suite is preferable Excellent project management and problem-solving skills Independent, deadline-driven mindset A keen eye for aesthetics and a deep understanding of the latest design trends and materials ✨What we offer: Flexible & hybrid work arrangement A basic salary ranging from $1200-$1800 monthly depending on the experience and permit holder type Plus attractive commission on top of basic salary Comprehensive training is provided Verified sales leads are provided Supportive and welcoming working environment 📍Our office/showroom is located in UB. One 📩 Passionate about crafting spaces that are both beautiful and functional? Let's build something amazing together! Apply now!"
